mode1r,mode1i,mode2r,mode2i,other_moder,other_modei,g_phase,time
2.005059719,0.253344095,1.924027756,0.031673648,,,,
2.005479791,0.253408043,1.924455185,0.031653106,,,,
2.00588108,0.253471724,1.924864018,0.031636006,,,,
2.006263583,0.2535349,1.925254204,0.031622117,,,,
2.006627303,0.253597334,1.925625698,0.031611207,,,,
2.006972243,0.253658786,1.925978459,0.031603043,,,,
2.007298413,0.25371902,1.926312446,0.031597391,,,,
2.007605823,0.253777796,1.926627625,0.031594018,,,,
2.007894487,0.253834878,1.926923962,0.03159269,,,,
2.008164425,0.253890028,1.927201428,0.031593172,,,,
2.008415657,0.253943008,1.927459996,0.031595228,,,,
2.008648208,0.253993581,1.927699645,0.031598623,,,,
2.008862105,0.254041512,1.927920355,0.031603122,,,,
2.009057381,0.254086563,1.928122109,0.031608489,,,,
2.009234069,0.2541285,1.928304894,0.031614487,,,,
2.009392207,0.254167087,1.928468701,0.03162088,,,,
2.009531837,0.25420209,1.928613523,0.031627432,,,,
2.009653002,0.254233274,1.928739358,0.031633906,,,,
2.009755751,0.254260406,1.928846204,0.031640065,,,,
2.009840134,0.254283254,1.928934067,0.031645674,,,,
2.009906205,0.254301585,1.929002951,0.031650496,,,,
2.009954023,0.254315169,1.929052869,0.031654294,,,,
2.009983646,0.254323775,1.929083832,0.031656833,,,,
2.00999514,0.254327174,1.929095857,0.031657876,,,,
2.00998857,0.254325137,1.929088965,0.031657188,,,,
2.009964008,0.254317437,1.929063178,0.031654534,,,,
2.009921527,0.254303847,1.929018522,0.031649678,,,,
2.009861202,0.254284142,1.928955029,0.031642386,,,,
2.009783115,0.254258096,1.92887273,0.031632424,,,,
2.009687347,0.254225488,1.928771661,0.031619557,,,,
2.009573984,0.254186094,1.928651862,0.031603554,,,,
2.009443116,0.254139694,1.928513376,0.03158418,,,,
2.009294834,0.254086068,1.928356249,0.031561205,,,,
2.009129234,0.254024998,1.928180529,0.031534397,,,,
2.008946414,0.253956267,1.92798627,0.031503525,,,,
2.008746475,0.253879659,1.927773526,0.031468359,,,,
2.008529521,0.25379496,1.927542356,0.03142867,,,,
2.008295659,0.253701958,1.927292823,0.03138423,,,,
2.008044999,0.253600441,1.927024991,0.031334812,,,,
2.007777656,0.253490199,1.926738928,0.031280189,,,,
2.007493744,0.253371025,1.926434707,0.031220135,,,,
2.007193382,0.253242712,1.926112401,0.031154426,,,,
2.006876693,0.253105055,1.925772088,0.031082838,,,,
2.0065438,0.252957852,1.925413849,0.03100515,,,,
2.006194832,0.252800901,1.925037767,0.03092114,,,,
2.005829919,0.252634003,1.92464393,0.030830587,,,,
2.005449193,0.252456959,1.924232428,0.030733273,,,,
2.00505279,0.252269575,1.923803353,0.030628981,,,,
2.00464085,0.252071656,1.923356801,0.030517494,,,,
2.004213513,0.251863011,1.922892872,0.030398597,,,,
2.003770923,0.25164345,1.922411667,0.030272077,,,,
2.003313226,0.251412784,1.921913291,0.030137721,,,,
2.002840572,0.251170827,1.921397853,0.029995319,,,,
2.002353113,0.250917397,1.920865462,0.029844662,,,,
2.001851002,0.250652311,1.920316234,0.029685541,,,,
2.001334397,0.250375391,1.919750283,0.029517752,,,,
2.000803457,0.250086457,1.919167731,0.02934109,,,,
2.000258344,0.249785337,1.918568698,0.029155351,,,,
1.999699221,0.249471856,1.917953311,0.028960336,,,,
1.999126256,0.249145844,1.917321696,0.028755844,,,,
1.998539618,0.248807134,1.916673985,0.028541678,,,,
1.997939478,0.248455559,1.916010311,0.028317643,,,,
1.997326009,0.248090956,1.91533081,0.028083545,,,,
1.996699388,0.247713164,1.914635621,0.027839191,,,,
1.996059792,0.247322024,1.913924885,0.027584392,,,,
1.995407403,0.246917381,1.913198747,0.027318959,,,,
1.994742402,0.246499081,1.912457352,0.027042707,,,,
1.994064974,0.246066973,1.911700851,0.026755452,,,,
1.993375306,0.245620909,1.910929395,0.026457012,,,,
1.992673587,0.245160743,1.910143138,0.026147207,,,,
1.991960008,0.244686331,1.909342238,0.025825858,,,,
1.991234762,0.244197534,1.908526853,0.025492792,,,,
1.990498043,0.243694214,1.907697146,0.025147834,,,,
1.989750048,0.243176235,1.90685328,0.024790814,,,,
1.988990976,0.242643465,1.905995422,0.024421562,,,,
1.988221028,0.242095775,1.90512374,0.024039912,,,,
1.987440405,0.241533038,1.904238407,0.023645701,,,,
1.986649311,0.24095513,1.903339595,0.023238766,,,,
1.985847953,0.24036193,1.902427479,0.022818948,,,,
1.985036537,0.239753321,1.901502239,0.02238609,,,,
1.984215273,0.239129185,1.900564053,0.021940038,,,,
1.983384372,0.238489412,1.899613105,0.021480639,,,,
1.982544045,0.237833891,1.898649578,0.021007745,,,,
1.981694507,0.237162517,1.897673659,0.020521208,,,,
1.980835973,0.236475185,1.896685535,0.020020885,,,,
1.979968659,0.235771795,1.895685399,0.019506633,,,,
1.979092784,0.23505225,1.894673441,0.018978313,,,,
1.978208567,0.234316455,1.893649857,0.018435789,,,,
1.977316228,0.233564319,1.892614842,0.017878928,,,,
1.976415991,0.232795753,1.891568594,0.017307598,,,,
1.975508077,0.232010672,1.890511314,0.016721671,,,,
1.974592712,0.231208995,1.889443203,0.016121022,,,,
1.973670121,0.230390641,1.888364464,0.015505527,,,,
1.972740531,0.229555535,1.887275303,0.014875068,,,,
1.97180417,0.228703605,1.886175925,0.014229527,,,,
1.970861266,0.227834781,1.885066541,0.013568789,,,,
1.969912049,0.226948995,1.883947359,0.012892744,,,,
1.96895675,0.226046187,1.882818591,0.012201283,,,,
1.9679956,0.225126294,1.88168045,0.0114943,,,,
1.967028832,0.224189261,1.88053315,0.010771694,,,,
1.966056678,0.223235034,1.879376908,0.010033364,,,,
1.965079374,0.222263562,1.878211941,0.009279213,,,,
1.964097153,0.2212748,1.877038467,0.008509149,,,,
1.963110251,0.220268702,1.875856706,0.007723081,,,,
1.962118903,0.219245228,1.874666879,0.00692092,,,,
1.961123346,0.218204342,1.87346921,0.006102583,,,,
1.960123818,0.217146008,1.87226392,0.005267988,,,,
1.959120555,0.216070198,1.871051236,0.004417057,,,,
1.958113795,0.214976882,1.869831383,0.003549715,,,,
1.957103777,0.213866037,1.868604588,0.002665889,,,,
1.956090739,0.212737643,1.867371078,0.00176551,,,,
1.955074921,0.211591682,1.866131082,0.000848513,,,,
1.954056561,0.21042814,1.864884831,-8.52E-05,,,,
1.953035898,0.209247006,1.863632554,-0.001035585,,,,
1.952013173,0.208048272,1.862374484,-0.002002801,,,,
1.950988624,0.206831935,1.861110851,-0.002986868,,,,
1.949962492,0.205597993,1.859841891,-0.003987835,,,,
1.948935016,0.204346449,1.858567835,-0.005005749,,,,
1.947906436,0.203077309,1.857288918,-0.006040653,,,,
1.946876991,0.201790583,1.856005376,-0.007092588,,,,
1.945846921,0.200486282,1.854717444,-0.008161592,,,,
1.944816465,0.199164422,1.853425357,-0.009247697,,,,
1.943785862,0.197825022,1.852129352,-0.010350934,,,,
1.942755351,0.196468106,1.850829667,-0.011471331,,,,
1.941725171,0.195093698,1.849526538,-0.012608912,,,,
1.94069556,0.193701827,1.848220203,-0.013763697,,,,
1.939666755,0.192292527,1.8469109,-0.014935705,,,,
1.938638994,0.190865832,1.845598868,-0.016124948,,,,
1.937612513,0.189421782,1.844284344,-0.017331439,,,,
1.936587549,0.187960419,1.842967567,-0.018555185,,,,
1.935564338,0.186481788,1.841648776,-0.01979619,,,,
1.934543115,0.184985937,1.840328209,-0.021054456,,,,
1.933524114,0.18347292,1.839006106,-0.02232998,,,,
1.932507569,0.181942791,1.837682706,-0.023622757,,,,
1.931493713,0.180395609,1.836358246,-0.024932779,,,,
1.930482777,0.178831435,1.835032965,-0.026260032,,,,
1.929474994,0.177250335,1.833707102,-0.027604502,,,,
1.928470594,0.175652376,1.832380896,-0.02896617,,,,
1.927469806,0.174037631,1.831054583,-0.030345015,,,,
1.926472858,0.172406172,1.829728402,-0.031741011,,,,
1.925479978,0.170758079,1.82840259,-0.03315413,,,,
1.924491393,0.169093431,1.827077385,-0.03458434,,,,
1.923507328,0.167412313,1.825753021,-0.036031607,,,,
1.922528007,0.165714812,1.824429737,-0.037495892,,,,
1.921553652,0.164001018,1.823107767,-0.038977153,,,,
1.920584486,0.162271024,1.821787346,-0.040475347,,,,
1.919620729,0.160524927,1.820468708,-0.041990424,,,,
1.918662599,0.158762825,1.819152088,-0.043522335,,,,
1.917710316,0.156984822,1.817837719,-0.045071025,,,,
1.916764094,0.155191023,1.816525832,-0.046636436,,,,
1.915824149,0.153381535,1.815216659,-0.048218508,,,,
1.914890694,0.151556471,1.813910432,-0.049817177,,,,
1.913963941,0.149715945,1.81260738,-0.051432375,,,,
1.9130441,0.147860074,1.811307731,-0.053064033,,,,
1.91213138,0.145988978,1.810011714,-0.054712078,,,,
1.911225988,0.14410278,1.808719556,-0.056376431,,,,
1.910328128,0.142201606,1.807431482,-0.058057016,,,,
1.909438006,0.140285584,1.806147718,-0.059753747,,,,
1.908555821,0.138354847,1.804868488,-0.061466541,,,,
1.907681774,0.136409528,1.803594013,-0.063195307,,,,
1.906816064,0.134449765,1.802324516,-0.064939955,,,,
1.905958886,0.132475698,1.801060216,-0.066700388,,,,
1.905110435,0.130487468,1.799801332,-0.06847651,,,,
1.904270903,0.128485222,1.798548081,-0.070268219,,,,
1.903440481,0.126469106,1.79730068,-0.072075411,,,,
1.902619356,0.124439272,1.796059344,-0.07389798,,,,
1.901807714,0.122395873,1.794824285,-0.075735815,,,,
1.901005741,0.120339063,1.793595716,-0.077588805,,,,
1.900213618,0.118269002,1.792373846,-0.079456832,,,,
1.899431524,0.11618585,1.791158884,-0.08133978,,,,
1.898659637,0.11408977,1.789951037,-0.083237525,,,,
1.897898133,0.111980928,1.788750511,-0.085149945,,,,
1.897147184,0.109859491,1.787557508,-0.087076912,,,,
1.896406961,0.107725631,1.786372231,-0.089018296,,,,
1.895677633,0.10557952,1.785194881,-0.090973965,,,,
1.894959365,0.103421333,1.784025654,-0.092943783,,,,
1.894252321,0.101251247,1.782864749,-0.094927613,,,,
1.893556662,0.099069442,1.781712359,-0.096925314,,,,
1.892872548,0.096876101,1.780568677,-0.098936741,,,,
1.892200132,0.094671406,1.779433893,-0.10096175,,,,
1.891539571,0.092455544,1.778308197,-0.103000192,,,,
1.890891014,0.090228703,1.777191775,-0.105051915,,,,
1.890254609,0.087991074,1.776084811,-0.107116766,,,,
1.889630504,0.08574285,1.774987489,-0.109194588,,,,
1.88901884,0.083484223,1.773899988,-0.111285224,,,,
1.888419759,0.081215392,1.772822487,-0.11338851,,,,
1.887833398,0.078936554,1.771755161,-0.115504284,,,,
1.887259892,0.076647909,1.770698185,-0.11763238,,,,
1.886699373,0.074349659,1.76965173,-0.11977263,,,,
1.886151972,0.072042009,1.768615965,-0.121924862,,,,
1.885617814,0.069725163,1.767591057,-0.124088903,,,,
1.885097023,0.06739933,1.766577171,-0.126264578,,,,
1.884589722,0.065064718,1.765574468,-0.12845171,,,,
1.884096027,0.062721538,1.764583108,-0.130650119,,,,
1.883616053,0.060370003,1.763603248,-0.132859622,,,,
1.883149914,0.058010326,1.762635044,-0.135080035,,,,
1.882697719,0.055642723,1.761678647,-0.137311173,,,,
1.882259573,0.05326741,1.760734206,-0.139552847,,,,
1.881835581,0.050884607,1.75980187,-0.141804867,,,,
1.881425842,0.048494533,1.758881782,-0.144067039,,,,
1.881030455,0.046097409,1.757974085,-0.146339171,,,,
1.880649513,0.043693457,1.757078917,-0.148621065,,,,
1.880283107,0.041282903,1.756196415,-0.150912524,,,,
1.879931327,0.03886597,1.755326713,-0.153213347,,,,
1.879594256,0.036442885,1.754469942,-0.155523334,,,,
1.879271977,0.034013875,1.753626231,-0.157842279,,,,
1.878964569,0.031579169,1.752795703,-0.160169978,,,,
1.878672108,0.029138997,1.751978484,-0.162506223,,,,
1.878394665,0.026693589,1.751174692,-0.164850807,,,,
1.878132311,0.024243176,1.750384444,-0.167203518,,,,
1.877885111,0.021787992,1.749607855,-0.169564146,,,,
1.877653129,0.01932827,1.748845035,-0.171932475,,,,
1.877436423,0.016864244,1.748096094,-0.174308292,,,,
1.877235052,0.014396149,1.747361137,-0.176691379,,,,
1.877049068,0.011924222,1.746640266,-0.17908152,,,,
1.87687852,0.009448698,1.74593358,-0.181478494,,,,
1.876723457,0.006969815,1.745241176,-0.183882082,,,,
1.876583921,0.004487811,1.744563148,-0.18629206,,,,
1.876459953,0.002002925,1.743899587,-0.188708207,,,,
1.876351589,-0.000484605,1.743250578,-0.191130298,,,,
1.876258864,-0.002974539,1.742616207,-0.193558106,,,,
1.876181808,-0.005466637,1.741996556,-0.195991407,,,,
1.876120448,-0.007960659,1.741391701,-0.198429971,,,,
1.876074807,-0.010456363,1.740801719,-0.200873569,,,,
1.876044907,-0.01295351,1.740226681,-0.203321973,,,,
1.876030764,-0.015451857,1.739666656,-0.205774951,,,,
1.876032393,-0.017951164,1.73912171,-0.208232271,,,,
1.876049803,-0.020451188,1.738591904,-0.210693702,,,,
1.876083003,-0.022951687,1.7380773,-0.213159009,,,,
1.876131995,-0.025452421,1.737577951,-0.215627958,,,,
1.876196781,-0.027953146,1.737093912,-0.218100314,,,,
1.876277359,-0.030453621,1.736625233,-0.220575842,,,,
1.87637372,-0.032953605,1.736171959,-0.223054306,,,,
1.876485858,-0.035452855,1.735734134,-0.225535468,,,,
1.876613758,-0.037951129,1.735311798,-0.228019091,,,,
1.876757405,-0.040448188,1.734904987,-0.230504936,,,,
1.876916779,-0.042943788,1.734513736,-0.232992766,,,,
1.877091859,-0.04543769,1.734138075,-0.235482342,,,,
1.877282617,-0.047929653,1.73377803,-0.237973423,,,,
1.877489024,-0.050419437,1.733433626,-0.240465772,,,,
1.877711049,-0.052906802,1.733104883,-0.242959146,,,,
1.877948655,-0.055391509,1.732791818,-0.245453307,,,,
1.878201803,-0.057873319,1.732494445,-0.247948014,,,,
1.878470451,-0.060351995,1.732212775,-0.250443026,,,,
1.878754554,-0.062827297,1.731946815,-0.252938103,,,,
1.879054061,-0.065298991,1.73169657,-0.255433003,,,,
1.879368921,-0.067766838,1.73146204,-0.257927487,,,,
1.87969908,-0.070230605,1.731243222,-0.260421313,,,,
1.880044477,-0.072690056,1.731040112,-0.26291424,,,,
1.880405051,-0.075144958,1.7308527,-0.265406028,,,,
1.880780738,-0.077595077,1.730680973,-0.267896437,,,,
1.881171469,-0.080040182,1.730524917,-0.270385225,,,,
1.881577172,-0.082480041,1.730384511,-0.272872154,,,,
1.881997773,-0.084914425,1.730259736,-0.275356983,,,,
1.882433195,-0.087343104,1.730150564,-0.277839473,,,,
1.882883356,-0.089765851,1.730056967,-0.280319386,,,,
1.883348172,-0.092182439,1.729978914,-0.282796481,,,,
1.883827557,-0.094592642,1.729916368,-0.285270522,,,,
1.884321419,-0.096996236,1.729869293,-0.28774127,,,,
1.884829667,-0.099392998,1.729837646,-0.290208489,,,,
1.885352204,-0.101782706,1.729821382,-0.292671942,,,,
1.885888929,-0.104165139,1.729820454,-0.295131393,,,,
1.886439742,-0.10654008,1.72983481,-0.297586608,,,,
1.887004536,-0.108907309,1.729864395,-0.300037351,,,,
1.887583203,-0.111266612,1.729909152,-0.30248339,,,,
1.888175633,-0.113617773,1.729969021,-0.304924491,,,,
1.88878171,-0.11596058,1.730043936,-0.307360422,,,,
1.889401318,-0.11829482,1.730133832,-0.309790953,,,,
1.890034337,-0.120620286,1.730238637,-0.312215853,,,,
1.890680643,-0.122936767,1.730358279,-0.314634894,,,,
1.891340112,-0.125244058,1.73049268,-0.317047846,,,,
1.892012614,-0.127541955,1.730641761,-0.319454485,,,,
1.892698018,-0.129830255,1.73080544,-0.321854583,,,,
1.893396191,-0.132108756,1.730983631,-0.324247915,,,,
1.894106995,-0.134377259,1.731176244,-0.32663426,,,,
1.89483029,-0.136635568,1.731383188,-0.329013393,,,,
1.895565936,-0.138883487,1.731604368,-0.331385096,,,,
1.896313786,-0.141120823,1.731839686,-0.333749147,,,,
1.897073693,-0.143347385,1.732089041,-0.336105328,,,,
1.897845507,-0.145562983,1.73235233,-0.338453424,,,,
1.898629075,-0.147767431,1.732629446,-0.340793218,,,,
1.899424242,-0.149960544,1.732920278,-0.343124497,,,,
1.90023085,-0.152142138,1.733224715,-0.345447049,,,,
1.90104874,-0.154312035,1.733542641,-0.347760662,,,,
1.901877747,-0.156470054,1.733873937,-0.350065129,,,,
1.902717708,-0.15861602,1.734218482,-0.35236024,,,,
1.903568454,-0.16074976,1.734576154,-0.354645791,,,,
1.904429816,-0.162871102,1.734946823,-0.356921578,,,,
1.905301621,-0.164979877,1.735330362,-0.359187399,,,,
1.906183695,-0.167075918,1.735726638,-0.361443052,,,,
1.907075861,-0.169159062,1.736135515,-0.36368834,,,,
1.90797794,-0.171229146,1.736556857,-0.365923065,,,,
1.908889751,-0.173286012,1.736990523,-0.368147034,,,,
1.90981111,-0.175329502,1.737436369,-0.370360053,,,,
1.910741832,-0.177359463,1.737894251,-0.372561931,,,,
1.911681729,-0.179375743,1.73836402,-0.37475248,,,,
1.912630612,-0.181378194,1.738845526,-0.376931513,,,,
1.91358829,-0.183366668,1.739338615,-0.379098845,,,,
1.914554567,-0.185341022,1.739843131,-0.381254294,,,,
1.915529249,-0.187301115,1.740358917,-0.38339768,,,,
1.916512139,-0.18924681,1.740885811,-0.385528824,,,,
1.917503037,-0.19117797,1.741423651,-0.387647551,,,,
1.918501741,-0.193094464,1.741972271,-0.389753686,,,,
1.919508049,-0.19499616,1.742531504,-0.39184706,,,,
1.920521756,-0.196882933,1.743101179,-0.393927502,,,,
1.921542656,-0.198754658,1.743681124,-0.395994846,,,,
1.922570541,-0.200611213,1.744271165,-0.398048929,,,,
1.9236052,-0.20245248,1.744871125,-0.400089587,,,,
1.924646423,-0.204278344,1.745480824,-0.402116663,,,,
1.925693996,-0.206088693,1.746100082,-0.404129998,,,,
1.926747706,-0.207883416,1.746728716,-0.40612944,,,,
1.927807335,-0.209662406,1.747366539,-0.408114835,,,,
1.928872668,-0.211425561,1.748013366,-0.410086035,,,,
1.929943486,-0.21317278,1.748669005,-0.412042894,,,,
1.931019567,-0.214903965,1.749333268,-0.413985266,,,,
1.932100692,-0.216619021,1.750005958,-0.415913012,,,,
1.933186637,-0.218317858,1.750686883,-0.417825992,,,,
1.934277179,-0.220000386,1.751375845,-0.41972407,,,,
1.935372092,-0.221666521,1.752072644,-0.421607114,,,,
1.936471151,-0.223316181,1.752777081,-0.423474992,,,,
1.937574128,-0.224949287,1.753488953,-0.425327578,,,,
1.938680796,-0.226565762,1.754208056,-0.427164746,,,,
1.939790924,-0.228165534,1.754934184,-0.428986374,,,,
1.940904284,-0.229748534,1.75566713,-0.430792344,,,,
1.942020642,-0.231314696,1.756406685,-0.432582539,,,,
1.943139769,-0.232863956,1.757152639,-0.434356845,,,,
1.94426143,-0.234396255,1.757904779,-0.436115152,,,,
1.945385393,-0.235911536,1.758662892,-0.437857353,,,,
1.946511423,-0.237409745,1.759426763,-0.439583343,,,,
1.947639285,-0.238890834,1.760196176,-0.44129302,,,,
1.948768743,-0.240354754,1.760970914,-0.442986286,,,,
1.949899561,-0.241801462,1.761750756,-0.444663046,,,,
1.951031503,-0.243230919,1.762535484,-0.446323206,,,,
1.952164331,-0.244643086,1.763324876,-0.447966678,,,,
1.953297807,-0.246037931,1.764118709,-0.449593374,,,,
1.954431693,-0.247415423,1.764916759,-0.451203212,,,,
1.955565751,-0.248775534,1.765718802,-0.452796111,,,,
1.956699742,-0.250118242,1.766524611,-0.454371994,,,,
1.957833427,-0.251443525,1.767333961,-0.455930787,,,,
1.958966566,-0.252751367,1.768146622,-0.457472419,,,,
1.960098919,-0.254041753,1.768962367,-0.458996823,,,,
1.961230248,-0.255314673,1.769780965,-0.460503934,,,,
1.962360312,-0.256570121,1.770602186,-0.46199369,,,,
1.963488871,-0.257808091,1.771425799,-0.463466033,,,,
1.964615686,-0.259028584,1.772251572,-0.464920909,,,,
1.965740516,-0.260231602,1.773079272,-0.466358266,,,,
1.966863123,-0.261417151,1.773908665,-0.467778055,,,,
1.967983266,-0.262585242,1.774739518,-0.46918023,,,,
1.969100707,-0.263735885,1.775571597,-0.47056475,,,,
1.970215205,-0.264869099,1.776404665,-0.471931575,,,,
1.971326522,-0.265984901,1.777238487,-0.473280671,,,,
1.97243442,-0.267083316,1.778072828,-0.474612005,,,,
1.973538661,-0.268164368,1.778907451,-0.475925547,,,,
1.974639005,-0.269228087,1.779742119,-0.477221273,,,,
1.975735217,-0.270274506,1.780576595,-0.478499158,,,,
1.976827059,-0.27130366,1.781410642,-0.479759185,,,,
1.977914296,-0.272315589,1.782244023,-0.481001337,,,,
1.97899669,-0.273310335,1.783076498,-0.482225601,,,,
1.980074008,-0.274287943,1.783907832,-0.483431968,,,,
1.981146015,-0.275248464,1.784737786,-0.484620432,,,,
1.982212478,-0.276191948,1.785566121,-0.48579099,,,,
1.983273163,-0.277118452,1.786392601,-0.486943642,,,,
1.984327838,-0.278028034,1.787216986,-0.488078393,,,,
1.985376272,-0.278920756,1.788039041,-0.489195248,,,,
1.986418236,-0.279796683,1.788858526,-0.490294219,,,,
1.987453499,-0.280655883,1.789675204,-0.491375319,,,,
1.988481833,-0.281498427,1.790488839,-0.492438565,,,,
